Run,Event,Type1,E1,px1 ,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
148864,488076130,G,12.7564,4.12036,-11.5412,-3.5409,12.2546,-0.285067,-1.22789,-1,T,3.10474,-0.0103898,-0.847971,-2.9848,0.848035,-1.97111,-1.58305,1,6.21348
148864,488107370,G,5.72862,-3.87113,1.02495,4.09509,4.00452,0.897276,2.88276,1,G,4.16999,-3.90989,-0.361294,1.39994,3.92655,0.349381,-3.04945,1,2.60813
148864,488112866,G,6.92303,-3.91452,-4.68582,-3.2614,6.10577,-0.511547,-2.26675,-1,G,7.7759,5.61816,1.5618,-5.14301,5.8312,-0.795413,0.271145,1,11.5223
148864,488114714,G,6.3881,2.54866,2.52102,-5.28635,3.58486,-1.18061,0.779948,-1,G,5.15795,-4.78581,-0.00576748,-1.92073,4.78582,-0.391278,-3.14039,1,8.36886
148864,488125986,G,15.6636,-3.59607,4.87819,-14.4433,6.0604,-1.60297,2.20604,1,G,14.7097,-1.07466,-11.301,9.35398,11.352,0.751297,-1.66561,-1,28.8716
148864,488155490,G,16.2823,-3.54538,-1.00577,-15.8594,3.68528,-2.1658,-2.86517,-1,G,18.1797,2.22916,3.07331,-17.7785,3.79663,-2.24824,0.943273,1,7.07897
148864,488153434,G,14.6879,9.53738,-1.34407,11.0885,9.63162,0.984393,-0.140005,1,T,3.82108,-2.12426,2.50241,-1.95319,3.28246,-0.564567,2.27464,1,14.2419
148864,488163522,G,7.89328,0.353308,-3.28645,7.16709,3.30538,1.51647,-1.4637,1,G,6.14968,1.65893,3.98267,-4.38107,4.31436,-0.892264,1.17612,1,13.5981
148864,488182034,G,7.32338,2.94023,2.02944,-6.39196,3.57261,-1.34516,0.60414,-1,G,4.87914,-1.62462,-3.96,-2.33962,4.2803,-0.522501,-1.96012,1,8.19774
148864,488183970,G,9.79001,-0.3395,-3.39576,-9.17534,3.41269,-1.71508,-1.67044,1,G,5.08395,-1.58047,4.15995,-2.45608,4.45007,-0.527162,1.93388,1,9.03741
148864,488277474,G,12.9788,-3.67015,-12.1016,-2.91897,12.6459,-0.228822,-1.86526,1,T,6.23926,-0.4872,-5.91255,-1.92912,5.93259,-0.319699,-1.65301,1,2.00947
148864,488339986,G,5.59056,2.38025,-0.1685,-5.05462,2.38621,-1.49531,-0.070673,-1,G,5.94348,-5.66295,1.08382,-1.43878,5.76573,-0.247021,2.95249,-1,8.90257
148864,488376066,G,7.96125,-1.78979,-3.2281,-7.05311,3.69107,-1.40304,-2.07704,1,G,6.25711,2.17875,3.25272,4.87987,3.91499,1.04538,0.98061,-1,14.0459
148864,488423546,G,6.21526,-3.00012,-2.37578,-4.89624,3.82688,-1.06585,-2.47181,1,G,4.75084,-3.86538,0.149071,-2.75607,3.86825,-0.662864,3.10305,-1,3.09904
148864,488425554,G,15.9595,-3.49342,1.01305,15.5391,3.63734,2.15868,2.85935,1,G,6.40638,-2.91521,5.59303,1.1181,6.30717,0.176359,2.05128,1,11.7498
148864,488429866,G,39.4547,7.46886,-5.68071,-38.3225,9.38373,-2.11487,-0.650242,1,G,11.8169,-4.60691,1.93289,10.7084,4.99597,1.50599,2.74434,1,42.9419
148864,488442146,G,6.65076,2.32418,-2.56214,5.67936,3.45925,1.27093,-0.834059,1,T,4.4265,-2.78984,-1.92354,2.84597,3.38869,0.763479,-2.53796,-1,5.44853
148864,488451418,G,9.44379,2.59755,1.62648,8.93204,3.06475,1.79104,0.559432,-1,G,7.24993,-3.15462,-1.41456,6.37164,3.45726,1.37112,-2.72006,1,6.6425
148864,488480698,G,6.12129,-1.47902,1.99458,-5.59403,2.48311,-1.55131,2.20885,-1,G,12.1825,8.77307,1.79543,-8.259,8.9549,-0.825342,0.201865,1,8.69217
148864,488477986,G,24.1874,-4.31638,-15.8554,17.7481,16.4324,0.936873,-1.83659,1,T,12.4795,-1.02761,-9.69201,7.79331,9.74634,0.732367,-1.67643,1,3.29709
148864,488518546,G,12.7881,0.673693,3.79269,-12.1937,3.85205,-1.86953,1.395,1,G,8.90696,2.52645,-1.73205,-8.363,3.06316,-1.72949,-0.600972,-1,5.79749
148864,488618490,G,13.1848,-0.987493,-4.31241,-12.42,4.42403,-1.75572,-1.7959,-1,T,5.85966,0.37197,-3.98818,-4.27557,4.00549,-0.928258,-1.4778,-1,3.83036
148864,487625155,G,35.144,-6.84056,-1.68853,-34.4303,7.04587,-2.28995,-2.89959,-1,G,5.36688,4.24884,2.99372,-1.33315,5.1976,-0.253761,0.613805,-1,18.8066
148864,487625307,G,12.3181,-3.11919,0.679174,-11.8968,3.19227,-2.02622,2.9272,1,G,7.37309,-3.62324,-4.13471,4.91198,5.49761,0.804009,-2.29036,-1,16.7796
148864,487640283,G,5.33601,-1.20338,3.42134,3.91256,3.6268,0.936006,1.90901,1,G,6.6833,1.57456,5.749,-3.02078,5.96073,-0.487268,1.30347,-1,7.70945
148864,487669931,G,40.1897,-13.013,8.75614,-37.0027,15.6846,-1.59362,2.5493,1,T,8.18375,-3.24101,0.861272,-7.46436,3.3535,-1.5403,2.88185,1,2.44795
148864,487686731,G,9.80531,-3.67423,0.764175,-9.05809,3.75286,-1.61468,2.93653,-1,G,7.4608,-1.51551,2.85349,-6.72408,3.23097,-1.47934,2.05902,-1,3.00347
148864,487716587,G,31.8811,5.76779,-22.979,-21.3328,23.6918,-0.809185,-1.32487,1,T,3.51388,-1.40266,1.0987,-3.02681,1.78174,-1.30021,2.47712,1,12.7126
148864,487738899,G,10.2284,-4.37159,-0.0392546,-9.24642,4.37177,-1.49393,-3.13261,-1,G,5.94296,-2.4973,-2.7301,-4.64948,3.69999,-1.05172,-2.31169,1,3.68311
148864,487762763,G,10.4463,6.65006,2.46816,7.66804,7.09332,0.937521,0.35539,1,G,4.06102,-0.305439,-3.50721,-2.02161,3.52048,-0.546614,-1.65767,1,11.7152
148864,487779155,G,10.1674,7.32916,-6.14907,3.4405,9.56701,0.352289,-0.698066,1,T,45.3825,3.46829,7.59957,44.6069,8.3536,2.377,1.14265,-1,25.6622
148864,487782011,G,19.9062,-0.267217,-5.7991,-19.0406,5.80525,-1.90343,-1.61684,1,G,11.6697,-5.49191,0.645061,-10.2759,5.52967,-1.37842,3.02467,-1,8.82326
148864,487827699,G,21.1813,-3.59383,2.41515,-20.7338,4.32996,-2.27008,2.54989,-1,G,7.42899,4.68603,-1.86441,-5.45379,5.0433,-0.937772,-0.378665,1,11.4571
148864,487847451,G,14.1777,6.54954,1.64076,12.4663,6.75193,1.37272,0.245464,-1,T,4.32871,1.98685,-0.885479,3.74098,2.17523,1.31082,-0.419247,1,2.52438
148864,487898163,G,11.0013,-2.9478,-1.24453,-10.5251,3.19975,-1.90618,-2.7421,1,T,3.75615,0.546798,-0.70533,-3.64706,0.892456,-2.11549,-0.911338,1,2.71363
148864,487911811,G,19.9144,0.0307649,3.61914,19.5824,3.61927,2.38994,1.5623,-1,G,7.46484,-3.12924,-3.72367,5.6617,4.86393,0.992731,-2.26967,1,10.1362
148864,487912075,G,16.3287,2.52322,-2.40126,15.9525,3.4832,2.22652,-0.760638,1,G,4.96115,4.52635,-0.2302,2.01521,4.5322,0.431159,-0.0508139,-1,8.59057
148864,487960851,G,6.21564,-1.18896,-2.6629,5.48802,2.91627,1.38952,-1.99073,-1,G,13.1996,-9.95231,7.5681,4.23011,12.503,0.332185,2.49145,-1,11.5897
148864,487999395,G,25.4843,5.43837,-0.594806,24.8899,5.4708,2.22005,-0.108939,1,G,18.4013,2.2811,5.65084,17.3626,6.09388,1.76964,1.18713,-1,7.45066
148864,488021563,G,17.9861,2.08351,2.49456,17.6897,3.2502,2.39575,0.874944,-1,T,3.46257,1.25011,0.0291433,3.22717,1.25045,1.67683,0.0233084,-1,2.24696
148864,487988915,G,21.9983,-7.54531,-1.29586,20.6229,7.65578,1.71689,-2.97151,1,G,4.55244,-3.49586,0.564772,2.85895,3.54119,0.73839,2.98142,-1,5.57711
148864,488059691,G,13.2047,4.42536,-1.52203,-12.3472,4.67978,-1.69744,-0.33126,1,G,6.40156,-3.19664,2.45229,-4.97359,4.02892,-1.03786,2.48721,1,9.05657
148864,488064499,G,6.71524,-2.32039,-2.17847,-5.91213,3.18275,-1.37805,-2.38773,1,G,14.915,8.46102,0.675875,12.2638,8.48797,1.16377,0.0797117,-1,19.6865
148864,488088139,G,8.25915,-1.50043,-3.83302,7.15955,4.11623,1.3206,-1.94391,-1,G,5.09592,4.35796,1.8325,1.89929,4.72757,0.391659,0.398049,-1,9.17212
148864,488107779,G,5.80162,2.9098,-0.965755,4.92423,3.06588,1.25223,-0.320458,-1,G,12.1394,2.80127,-4.99263,10.7042,5.72481,1.38384,-1.05949,1,3.08432
148864,488119187,G,14.7137,-3.02813,1.92345,14.2693,3.58737,2.08928,2.5757,-1,G,4.51179,1.14074,-4.09851,-1.49865,4.2543,-0.345359,-1.29934,1,14.0797
148864,488133115,G,7.37074,-2.23291,-3.25362,-6.22452,3.94613,-1.23693,-2.17226,-1,G,12.8308,-6.01808,0.142643,-11.3306,6.01977,-1.38969,3.11789,1,4.70805
148864,488127459,G,22.9263,7.46086,12.9423,17.3907,14.9388,0.992809,1.04786,-1,T,4.82767,1.13573,-2.46329,3.99218,2.71251,1.179,-1.13878,1,11.3729
148864,488144659,G,6.82655,3.50507,-1.20241,5.7323,3.70558,1.22052,-0.330469,-1,G,5.11254,2.52847,-3.23273,3.04684,4.10411,0.687046,-0.907035,1,3.06504
148864,488180211,G,19.1607,6.35418,-17.4954,-4.54528,18.6135,-0.241828,-1.22242,-1,T,4.35941,1.15031,-0.476252,4.17651,1.245,1.92499,-0.392533,1,13.182
148864,488207931,G,7.44663,3.02976,-0.0503775,-6.80141,3.03018,-1.54795,-0.016626,1,G,10.6338,-4.16478,1.1369,9.71742,4.31717,1.55051,2.8751,1,17.7744
148864,488222051,G,6.75361,-4.78446,0.141117,4.76332,4.78654,0.877939,3.11211,1,G,7.1324,-6.94628,1.23976,1.03541,7.05605,0.146219,2.96497,1,4.4361
148864,488237611,G,10.7061,-7.31923,-6.77127,3.8973,9.97102,0.381538,-2.39506,1,T,13.6968,0.347986,-3.95373,-13.1087,3.96901,-1.91007,-1.48301,1,18.6287
148864,488235595,G,11.3073,0.0651972,4.96175,10.1597,4.96218,1.46465,1.55766,1,G,21.7566,15.378,-1.93542,-15.2679,15.4993,-0.870774,-0.125198,1,28.6264
148864,488268283,G,6.01209,3.47595,4.86469,0.621809,5.97891,0.103814,0.950387,-1,G,3.75982,3.58505,1.12025,-0.132515,3.756,-0.0352737,0.302865,1,3.09413
148864,488303723,G,16.1681,-2.0894,3.49288,15.6471,4.07011,2.05626,2.10988,1,G,20.9959,-3.87578,1.31172,20.593,4.09173,2.31886,2.81525,-1,3.02466
148864,488329987,G,24.8644,2.67924,-4.05116,-24.3852,4.85698,-2.31648,-0.986483,-1,G,9.14965,4.65387,6.48002,-4.47837,7.97804,-0.53539,0.947968,1,16.2535
148864,488414843,G,10.3769,-1.4046,-5.13965,8.90394,5.32812,1.28609,-1.83757,-1,G,10.8236,1.72457,7.57159,-7.53898,7.76551,-0.860595,1.34685,1,21.0139
148864,488441299,G,9.22609,7.64701,4.9275,-1.53378,9.09709,-0.167813,0.572407,-1,T,4.88307,4.7503,1.12599,-0.00733694,4.88192,-0.00150288,0.23274,-1,2.52098
148864,488467715,G,27.1465,3.68157,-5.29269,-26.3696,6.44721,-2.11633,-0.963032,1,G,6.655,-2.58793,-2.77519,-5.46615,3.79461,-1.1613,-2.32129,-1,7.92092
148864,488475803,G,17.7684,-1.8692,3.28009,-17.3624,3.7753,-2.23059,2.08876,1,G,4.27224,3.32486,1.55115,2.18634,3.6689,0.565317,0.436516,-1,15.1664
148864,488538499,G,11.2197,-3.95664,-1.05587,-10.4451,4.0951,-1.66587,-2.88081,-1,G,13.4147,-6.83452,-1.34198,-11.4643,6.96502,-1.27311,-2.94771,1,2.15164
148864,488551115,G,7.40373,0.0796893,-6.19547,4.05141,6.19598,0.614472,-1.55793,1,T,6.84166,2.84693,-1.59341,-6.01275,3.26251,-1.37113,-0.510256,1,11.3953
148864,488610339,G,30.5769,-5.63698,4.55794,-29.705,7.24916,-2.11814,2.46164,-1,G,10.4209,-2.62784,-2.05092,-9.8728,3.33344,-1.80628,-2.47888,-1,6.31089
148864,488613555,G,19.5264,-0.89804,-7.57698,-17.9737,7.63002,-1.59225,-1.68877,1,G,8.80913,3.64789,7.36006,-3.17995,8.21447,-0.378046,1.11065,-1,18.6499
148864,488639187,G,16.9073,5.55802,4.86251,15.2088,7.38483,1.46992,0.718753,-1,G,7.25966,-1.81862,2.56581,6.54222,3.14496,1.47895,2.1874,-1,6.46284
148864,488641251,G,17.2739,10.0673,-12.1075,-7.10172,15.7462,-0.436973,-0.877142,1,T,9.06619,5.81119,-4.67957,-5.14939,7.46112,-0.64459,-0.677945,1,3.12699
148864,488679011,G,8.113,-0.00778861,3.71006,-7.21423,3.71007,-1.41854,1.5729,1,G,3.77861,-1.23622,-3.21365,-1.55271,3.44322,-0.436913,-1.93802,-1,7.92195
148864,488674403,G,39.8193,2.34918,14.2063,-37.1245,14.3992,-1.6759,1.40692,-1,T,3.7887,-0.98051,0.654246,-3.59912,1.17874,-1.83518,2.55319,1,4.5317
148864,488684435,G,12.84,2.14628,2.22576,-12.4617,3.09201,-2.10203,0.803576,1,G,5.44409,-1.47289,-4.83022,-2.03136,5.0498,-0.392138,-1.86677,-1,10.8177
148864,488692443,G,43.8134,17.3423,2.84812,40.1339,17.5746,1.56373,0.162776,1,T,3.90481,-1.19384,1.47015,-3.41318,1.89383,-1.35154,2.25284,-1,25.4792
148864,487653876,G,68.5153,-18.2923,1.78745,-66.004,18.3794,-1.99048,3.04419,1,T,7.16288,-1.18014,-0.526061,-7.04459,1.29208,-2.39746,-2.72227,1,3.21238
148864,487673372,G,32.1178,6.8509,-13.5438,-28.305,15.1779,-1.38152,-1.10249,-1,G,8.02263,2.98199,-3.82273,-6.39108,4.84825,-1.08951,-0.908328,1,3.02566
148864,487682236,G,6.57981,2.36639,-4.10343,4.56561,4.73687,0.855576,-1.0477,-1,T,19.159,-12.383,6.52464,13.0823,13.9968,0.834409,2.65666,1,15.6475
148864,487700396,G,6.73194,3.68851,1.60538,-5.39681,4.02273,-1.10355,0.41051,1,G,23.6582,-10.2786,0.922309,21.2885,10.3199,1.4714,3.0521,-1,24.9238
148864,487788620,G,23.7565,7.2309,-3.89277,-22.2917,8.21216,-1.72407,-0.493857,1,G,7.59325,3.09689,-2.21031,-6.57039,3.80476,-1.31437,-0.619873,1,2.42376
148864,487848724,G,13.3244,-0.0149403,-3.44208,12.8717,3.44211,2.02951,-1.57514,-1,G,6.06555,-0.880346,4.8861,3.48292,4.96477,0.653916,1.74906,-1,10.2767
148864,487880668,G,9.42688,-6.34011,4.82696,5.03572,7.96847,0.596034,2.49088,1,G,5.30927,2.68551,3.43014,-3.03304,4.35636,-0.649577,0.906559,-1,11.472
148864,487926484,G,14.8659,0.740194,-3.38073,14.4571,3.46081,2.13686,-1.35525,-1,G,5.68994,3.85062,-4.11894,-0.75582,5.63853,-0.133647,-0.819054,-1,12.5498
148864,487947524,G,13.8019,13.0235,0.647903,-4.5222,13.0396,-0.340204,0.0497078,-1,T,9.14824,-1.78416,2.00633,-8.74474,2.68488,-1.89674,2.29765,-1,14.7421
148864,488021900,G,5.36534,-3.06766,4.33337,-0.766215,5.3093,-0.143819,2.18682,-1,T,6.20687,-1.13533,5.20949,-3.1759,5.33177,-0.565096,1.78538,1,3.10556
148864,488014572,G,24.917,-6.43856,1.54945,24.0206,6.62237,2.00009,2.90543,-1,T,6.53315,-1.40162,-0.880847,6.31905,1.65543,2.04939,-2.58052,1,2.58862
148864,488039972,G,9.64155,4.14906,-2.75977,8.25332,4.98307,1.27844,-0.586955,-1,G,5.89144,5.14727,-2.69193,0.978242,5.80869,0.167624,-0.481863,1,6.31737
148864,488050508,G,23.7901,-20.7202,-0.81887,11.6602,20.7363,0.536237,-3.10209,-1,T,3.85354,-1.16426,3.08788,1.98699,3.30008,0.570627,1.93136,-1,9.68747
148864,488064260,G,7.49553,-5.62408,1.04295,4.84291,5.71997,0.768696,2.95823,1,T,4.84669,-0.373734,0.992198,4.72812,1.06025,2.20051,1.93103,-1,4.53985
148864,488070252,G,6.32197,1.50995,-3.03437,5.33561,3.3893,1.23526,-1.10906,-1,G,9.22731,2.54998,2.78386,8.41901,3.77522,1.54204,0.829217,-1,6.0037
148864,488079948,G,10.4882,1.33441,4.68316,-9.28858,4.86956,-1.40148,1.29322,1,G,6.34968,-2.32946,-5.40662,-2.37685,5.8871,-0.393504,-1.97761,-1,12.0796
148864,488105036,G,9.324,-6.45411,2.84608,-6.09673,7.05378,-0.782111,2.72627,1,G,4.29638,-2.70798,2.61059,2.07349,3.76143,0.526576,2.3745,-1,7.45715
148864,488110948,G,23.2053,6.17447,-6.40654,21.4314,8.89763,1.61277,-0.803842,1,T,4.96377,1.21582,0.0239361,4.81135,1.21606,2.08411,0.0196847,1,3.07543
148864,488117028,G,6.6271,-3.40637,-4.0395,3.99829,5.28403,0.698478,-2.27137,1,G,3.82263,3.53304,1.44411,-0.18307,3.81678,-0.0479461,0.388021,1,9.3749
148864,488137572,G,12.2623,-5.65705,5.85989,-9.16585,8.14497,-0.967284,2.33858,-1,G,5.3638,-1.11906,4.00073,-3.39132,4.15429,-0.745378,1.84354,1,3.13849
148864,488156004,G,7.54803,-2.01511,-5.11133,-5.17448,5.49421,-0.83962,-1.94633,1,T,4.32528,-3.29513,1.46724,-2.38457,3.60703,-0.6205,2.72267,-1,6.50831
148864,488174500,G,10.5094,-0.859417,5.15452,9.11744,5.22568,1.32328,1.73601,-1,G,4.3765,3.16661,-2.557,-1.60529,4.0701,-0.38484,-0.679291,1,12.3728
148864,488193572,G,28.6421,-14.1759,4.82615,24.4154,14.9749,1.265,2.81345,-1,T,3.82314,-0.079104,1.38529,3.56089,1.38755,1.67158,1.62784,-1,5.43441
148864,488243356,G,22.5799,10.834,-3.30168,19.5337,11.3259,1.31327,-0.295811,1,T,6.29822,0.278551,2.09582,-5.93181,2.11425,-1.75512,1.43866,-1,22.8909
148864,488247116,G,18.5407,10.2582,5.85421,-14.2914,11.8111,-1.02236,0.518586,-1,G,17.6202,-0.57494,-14.238,10.3638,14.2496,0.674889,-1.61116,1,33.5877
148864,488379428,G,11.6092,-0.792113,-3.07454,11.1661,3.17494,1.97037,-1.82295,-1,G,8.03261,2.26568,2.78243,7.18585,3.58821,1.44481,0.887408,1,6.83735
148864,488399444,G,9.74696,-3.18503,-1.13916,-9.14057,3.38261,-1.71982,-2.79811,-1,G,7.0771,4.61293,3.22513,-4.28878,5.62855,-0.702694,0.610155,1,9.81384
148864,488455540,G,15.7079,6.699,-5.35435,13.1598,8.57587,1.21376,-0.674299,-1,G,7.96903,-6.28618,-4.85087,0.668713,7.94022,0.0841193,-2.48437,1,16.2804
148864,488483844,G,15.3902,3.82903,5.06529,-14.0188,6.34969,-1.53288,0.923507,-1,G,10.5936,-4.68617,-5.81816,7.51014,7.47069,0.885103,-2.24884,-1,25.1295
148864,488464764,G,19.0122,11.6622,2.06959,-14.8715,11.8444,-1.05107,0.175633,-1,T,4.9114,1.76522,1.28599,-4.39783,2.18398,-1.44973,0.629607,1,3.07811
148864,488492756,G,12.8413,0.566997,3.95647,12.203,3.99689,1.83511,1.42846,-1,G,8.66074,-3.7422,2.24252,7.48093,4.36267,1.30828,2.60172,1,5.13538
148864,488542148,G,9.56075,3.68518,3.52176,-8.08785,5.09739,-1.24189,0.762727,1,G,10.6319,1.89634,-4.67454,9.35831,5.04455,1.37691,-1.18541,1,19.3299
148864,488541580,G,14.5334,1.831,-5.91121,-13.1497,6.18829,-1.49815,-1.27042,-1,T,5.22465,1.87723,-3.05282,-3.80028,3.58381,-0.923447,-1.01948,1,2.99588
148864,488623884,G,15.761,-4.14494,5.39591,-14.2162,6.80415,-1.48289,2.22582,1,G,33.8658,5.28285,-3.16108,-33.3014,6.15637,-2.38969,-0.539218,-1,14.0928
148864,488632052,G,7.70211,-2.11638,-3.49566,-6.52784,4.0864,-1.24763,-2.1152,1,G,6.30438,5.11506,2.39376,2.80002,5.64748,0.477452,0.437708,1,13.1179
148864,488655092,G,25.7141,-6.98461,2.58217,24.612,7.44663,1.91076,2.78748,1,G,7.09949,5.25289,-4.73556,-0.610838,7.07237,-0.0862626,-0.733651,-1,22.2045
148864,488689044,G,8.15741,2.56066,1.97901,-7.48723,3.23628,-1.57566,0.657966,-1,G,19.0266,-6.32177,4.15897,17.4568,7.56716,1.57303,2.5597,1,24.2437
148864,487645893,G,13.0552,2.5171,-2.74724,12.5118,3.72601,1.92595,-0.829087,1,G,7.24703,5.29887,-2.70263,-4.13837,5.94829,-0.64916,-0.471647,1,15.8517
148864,487699301,G,8.28192,-2.17291,-7.99093,0.0505227,8.28109,0.00610093,-1.8363,1,G,12.211,-6.78511,7.80336,-6.49369,10.3407,-0.592664,2.28651,-1,17.2675
148864,487697413,G,11.9545,1.73753,-4.75402,10.8295,5.06159,1.50435,-1.22039,-1,G,7.98655,3.82259,-3.68936,5.9624,5.31258,0.965276,-0.767664,1,3.67015
148864,487732597,G,24.8592,3.28219,-9.6172,22.6872,10.1619,1.54306,-1.24191,1,T,5.30914,1.16344,0.226436,-5.17406,1.18527,-2.1797,0.192223,-1,22.2592
148864,487742149,G,10.7631,-3.15349,10.2531,-0.873573,10.7271,-0.0813466,1.86918,1,T,3.92619,-2.40319,3.08924,-0.291744,3.91391,-0.0744714,2.23193,1,2.35019
148864,487766213,G,7.32975,6.01855,1.17156,4.01479,6.13152,0.615227,0.192254,1,T,8.07785,-4.89005,-1.99507,-6.11127,5.28137,-0.988241,-2.75422,-1,15.2002
148864,487784277,G,31.9822,-5.01882,16.0664,-27.1943,16.8321,-1.25723,1.87357,-1,T,6.02692,-0.913175,-1.28129,-5.81696,1.5734,-2.0185,-2.19,1,10.0578
148864,487843973,G,10.3991,-2.68737,3.60146,-9.37748,4.4936,-1.48181,2.21185,1,G,6.0528,-4.18056,1.113,-4.23195,4.32618,-0.865887,2.8814,1,4.00663
148864,487859549,G,14.406,5.15466,0.82686,-13.4263,5.22056,-1.67358,0.159055,-1,G,4.48627,-4.28369,0.816682,1.04807,4.36084,0.238081,2.9532,-1,14.1504
148864,487931181,G,11.9986,4.11933,-0.435665,-11.2604,4.1423,-1.72542,-0.105369,1,G,5.18103,1.62861,4.44844,-2.09546,4.73719,-0.429057,1.21984,-1,8.22313
148864,487933045,G,27.2366,-10.1422,-1.34789,-25.2416,10.2314,-1.63493,-3.00947,-1,T,5.77903,-0.497766,-1.74598,-5.48542,1.81554,-1.82518,-1.84852,1,4.80615
148864,488021957,G,13.6266,1.65641,3.34909,13.1039,3.73632,1.96769,1.11149,1,G,20.5045,5.83022,6.30225,18.6202,8.58545,1.51668,0.824285,-1,3.05135
148864,488066053,G,147.488,-30.0554,34.9706,-140.094,46.1115,-1.83044,2.28075,-1,G,41.5016,23.6626,-26.5717,-21.3634,35.5805,-0.569189,-0.843244,1,97.6577
148864,488112365,G,33.5899,-9.36674,-31.4869,7.00798,32.8506,0.211743,-1.85994,-1,T,32.7493,9.21107,30.6835,-6.79607,32.0362,-0.210577,1.27916,1,66.3339
148864,488132357,G,29.8492,1.64007,-8.30655,-28.6229,8.46691,-1.93238,-1.37586,1,G,6.05072,-1.49381,3.25418,4.87636,3.58066,1.11561,2.00115,-1,26.4453
148864,488127573,G,11.7142,-3.76518,-8.36581,7.28337,9.17406,0.727905,-1.99371,1,T,14.1312,-7.23111,-10.0139,6.86379,12.3518,0.530459,-2.1962,1,3.01791
148864,488144085,G,11.9177,2.60171,2.03813,-11.4498,3.30498,-1.9559,0.664527,-1,T,3.82348,-0.539394,1.1124,-3.61655,1.23628,-1.79457,2.02229,1,2.57124
148864,488137533,G,33.7386,-13.1878,-1.94207,-30.9935,13.33,-1.58024,-2.99538,-1,G,10.4741,5.63766,-3.48511,8.10958,6.62791,1.03096,-0.553682,-1,36.6692
148864,488194605,G,18.0353,-4.25704,1.20018,-17.4842,4.42298,-2.08326,2.8668,1,G,17.2802,4.87451,-4.58118,-15.9326,6.6894,-1.6024,-0.754387,1,10.8946
148864,488238637,G,11.1366,-6.44911,1.10441,9.0112,6.54299,1.12468,2.97199,-1,G,5.93921,-4.82732,0.294658,3.44575,4.83631,0.662857,3.08063,1,2.70038
148864,488269709,G,15.9315,9.90572,-4.92267,-11.465,11.0615,-0.906935,-0.461206,1,G,10.572,-4.05284,-1.55637,9.63888,4.34141,1.53799,-2.77494,-1,24.9573
148864,488298301,G,13.1076,-6.76261,0.317968,11.2233,6.77009,1.27921,3.09461,1,G,15.5074,-2.96259,-8.85821,12.3783,9.3405,1.09374,-1.89355,-1,9.70886
148864,488294709,G,13.838,5.23606,-12.411,-3.16693,13.4703,-0.232991,-1.17156,1,T,5.51087,1.56958,0.492723,-5.25853,1.6451,-1.87882,0.304179,1,10.7251
148864,488304013,G,14.5265,1.75955,2.78179,14.1483,3.29156,2.16464,1.0068,-1,G,21.7321,4.57858,0.812782,21.2285,4.65016,2.22338,0.175688,1,3.1745
148864,488343429,G,21.8019,-3.68933,2.52417,21.3384,4.47019,2.26702,2.54156,-1,G,7.62539,4.04185,-2.78994,5.83224,4.91125,1.00796,-0.604162,1,11.2927
148864,488332893,G,19.3554,-10.846,10.9344,11.7227,15.4012,0.702044,2.35214,-1,G,6.16571,-5.11533,2.31232,2.54782,5.61368,0.439567,2.71705,1,4.17578
148864,488397109,G,8.84809,0.31131,-3.15218,8.26101,3.16751,1.68663,-1.47236,1,G,6.52742,-4.38738,-1.53311,4.5822,4.64753,0.871399,-2.80542,-1,5.73515
148864,488476309,G,9.22472,-4.28485,7.91432,-2.02185,8.9998,-0.222807,2.06702,-1,G,4.52831,3.69154,-2.61629,0.148056,4.52465,0.0327162,-0.616558,-1,12.5385
148864,488366797,G,54.6897,-17.0722,6.7777,51.5126,18.3683,1.75472,2.76367,-1,T,12.0215,-2.99831,2.23298,11.425,3.73846,1.83603,2.50146,-1,2.28564
148864,488524997,G,26.026,22.7179,-4.05547,12.033,23.077,0.500295,-0.176654,-1,T,9.61757,8.46342,0.319331,4.55577,8.46944,0.514857,0.0377128,1,3.00754
148864,488539933,G,10.8395,-2.00496,-3.02724,-10.2128,3.63098,-1.75748,-2.15577,1,G,11.2039,-1.7646,3.32719,10.5514,3.76617,1.75378,2.05843,1,21.714
148864,488549797,G,9.68985,0.881567,-4.00073,-8.7806,4.0967,-1.50596,-1.35391,1,G,4.93655,3.58083,0.381455,-3.37499,3.60109,-0.836273,0.106127,-1,5.75856
148864,488645181,G,46.2953,2.00396,-10.1797,-45.1176,10.375,-2.17598,-1.37642,1,G,6.26632,-3.1869,4.59061,2.83295,5.58838,0.487406,2.17763,-1,30.6935
148864,488691285,G,6.57433,-1.35942,3.19971,-5.57893,3.47652,-1.2515,1.97255,-1,G,9.3375,-0.151457,-4.386,8.24123,4.38862,1.38764,-1.60531,-1,15.5695
148864,487655750,G,11.5138,-3.04702,-1.33991,-11.0217,3.32862,-1.91251,-2.7273,1,T,4.91869,-2.19328,-1.68667,-4.06535,2.76683,-1.17762,-2.48603,1,2.40593
148864,487687566,G,15.9126,-4.721,-0.696844,-15.1798,4.77215,-1.87415,-2.99505,-1,G,7.09118,2.45527,-3.02109,-5.92607,3.89299,-1.20704,-0.888352,1,8.04733
148864,487694126,G,12.9427,-0.749731,3.34316,-12.4805,3.4262,-2.00419,1.7914,1,G,6.61276,5.44214,1.93294,-3.21936,5.77521,-0.531994,0.341282,1,9.27757
